doc_id,doc_title_ger,doc_title_eng
1149734655,Abschlussbericht National Model United Nations 2014 New York Delegation der Goethe-Universität Frankfurt am Main,Conclusion Report National Model United Nations 2014 New York Delegation of Goethe University Frankfurt am Main
1150059192,„WÜnsche mir mehr Ehrgeiz zum Erhalt der Unternehmen“,Wish me more ambition to preserve the companies
1150059281,„Digitalisierung differenziert uns vom Wettbewerb“,"""Digitalization differentiates us from the competition."""
1150059338,Digitale Dividende,Digital Divide
1150123761,Biotechnologische Produktion von Basidiomyceten-Proteinen auf industriellen Nebenströmen zur Herstellung von Nahrungsmitteln,Biotechnological production of Basidiomycetes proteins on industrial byproducts for food production
1150124415,Das @Reformprogramm des katholischen Aufklärers Lodovico Antonio Muratori (1672-1750),Muratori's reform program of the Catholic Church
1150160845,Das @Big Data Game Zur spielerischen Konstitution kollaborativer Wissensproduktion in der Hochenergiephysik am CERN,The Big Data Game: A Collaborative Knowledge Production Game for High-Energy Physics at CERN
1150192070,Integration von simulations-basierten Trainings zum Erwerb der praktischen Fertigkeit der transrektalen gynäkologischen Untersuchung beim Rind unter Berücksichtigung von Tierwohlaspekten,"Integration of simulation-based training for the acquisition of the practical skill of transrectal gynecological examination in cattle, considering animal welfare aspects."
1150238119,Automatisierte Einzelbaumextraktion im Forst Analyse und Optimierung von Aufnahmeparametern und Prozessierungsschritten von der Luftbildaufnahme bis zum attributierten Einzelbaum,Automated Single Tree Extraction in Forestry Analysis and Optimization of Acquisition Parameters and Processing Steps from Aerial Photography to Attribute Derived Individual Tree
1150305606,Strukturelle und funktionelle Untersuchungen zum intestinalen Calcium- und Phosphat-Transport beim Pferd,Structural and functional investigations into intestinal calcium and phosphate transport in horses
1150327863,Steuerratgeber für Rentner und Ruhestandsbeamte Ausgabe 2018 - Für Ihre Steuererklärung 2017; Walhalla Rechtshilfen,Tax Advisor for Retirees and Pensioners Edition 2018 - For Your Tax Return 2017; Walhalla Legal Aid
1150510951,Menschen auf der Flucht und die Bedeutung ihrer Dinge Eine gegenstandsbezogene Theoriebildung im doppelten Sinne,People on the run and the significance of their belongings: A theory-building approach in a double sense
1150511109,An der Presse vorbei ein Vergleich von Medienstrategien der US-Präsidenten Roosevelt und Trump,"A comparison of media strategies between US Presidents Roosevelt and Trump, bypassing the press"
1150573384,Die @Fallstricke der unions- und völkerrechtlichen Metamorphose des Umwelt-Rechtsbehelfsgesetzes (UmwRG) im Jahr 2017,The pitfalls of the union and international legal metamorphosis of the Environmental Protection Act (UmwRG) in 2017
1150867116,DNA-Struktur beeinflusst Wirkung von Transkriptionsfaktoren,DNA structure affects the action of transcription factors
1151103810,Bosch geht neue Wege in der Wirtschaftsplanung,Bosch is taking new paths in economic planning
1151195731,Ethik vs. Echtzeit Präsident Trump im Konflikt mit Transparenzakteuren und Kontrollgremien,Ethics vs. Real-Time: President Trump in Conflict with Transparency Actors and Oversight Bodies
1151201839,Spektroskopische Untersuchungen der Exzimerbildung in organischen Halbleitermaterialien,Spectroscopic studies of excimer formation in organic semiconductor materials
1151229385,Untersuchungen zur Aktivierung von PARP-1 und Wechselwirkung mit toxischen Metallverbindungen,Studies on the activation of PARP-1 and its interaction with toxic metal compounds
115143356X,Let’s go driverless Herausforderungen der ersten Saison,Let’s go driverless Challenges of the first season
1151496499,Meditieren - aber wie? Krisen in der Meditation überwinden,Meditation - but how? Overcoming crises in meditation
1151571490,Optische Nanocharakterisierung GaN-basierter Quantenstrukturen für Mikroaktivitäten,Optical nanocaracterization of GaN-based quantum structures for microactivities
1151699187,Burkaverbot: Grundrechtsschutz auf Proportionalitäts-Fläschchen gezogen,Prohibition of the Burkaverbot: Right to proportionality challenged
115178091X,Sport in sozialer Verantwortung Bedeutung und Rolle der Sportpädagogik,Sport in Social Responsibility: The Significance and Role of Sport Pedagogy
1151792918,Messung der Customer Experience im Ladengeschäft mit Location-based Crowdsourcing und Geofencing,Measurement of Customer Experience in the retail store using Location-based Crowdsourcing and Geofencing
1151810487,Ovales Canning für Substrate der Abgasnachbehandlung bei Nutzfahrzeugen,Oval cans for substrate in exhaust gas after-treatment for commercial vehicles
1151810509,Treibhausgas-Lebenszyklus-Vergleich verbrennungsmotorisch und elektrisch angetriebener Fahrzeuge,Comparing the greenhouse gas life cycle of vehicles with internal combustion engines and electric propulsion
1151815179,Wallfahrtsorte als Marken Place Branding durch Volksfrömmigkeit in einer postsäkularen Gesellschaft,Pilgrimage sites as brand places through popular piety in a post-secular society
115181671X,Mehr Regierungsforschung wagen! Entwicklungslinien und Forschungsbedarfe der Regierungsforschung,Bolder Government Research! Development Lines and Research Needs of Government Research
1151818003,"Die @Bedeutung von ""Ökumene"" im Freiburger Diözesan-Archiv","The meaning of ""Ökumene"" in the Freiburg Diocesan Archives"
1151878383,Publisher Correction to: International-vergleichende Forschung zur Bildungspolitik: Literatur-Review theoretischer Ansätze und Perspektiven der vergleichenden Politikwissenschaft,Publisher Correction to: International Comparative Research on Educational Policy: Literature Review of Theoretical Approaches and Perspectives in Comparative Political Science
1151884804,Gicht im Griff in 10 Wochen Das Selbsthilfeprogramm für Betroffene. Viele leckere Rezepte: Purinarme Tagespläne selbst zusammenstellen,Gout Under Control in 10 Weeks: The Self-Help Program for Sufferers. Many delicious recipes: Low-purine daily plans to create yourself.
1151978124,Moderne Physik Von Kosmologie über Quantenmechanik zur Festkörperphysik,Modern Physics From Cosmology to Quantum Mechanics to Solid State Physics
1151991333,Die @Altmark Geschichte einer kurmärkischen Landschaft in der Frühneuzeit (Ende des 15. bis Anfang des 19. Jahrhunderts),"The Altmark, a historical region in the early modern period (late 15th to early 19th century)"
1152002007,Maritime Sicherheit im östlichen Mittelmeer. Ein Bericht zum Stapellauf des Kiel International Seapower Symposiums im August 2017,Maritime security in the eastern Mediterranean. A report on the launch of the Kiel International Seapower Symposium in August 2017
1152002058,Russische (Des‑)Informationspolitik. Bruch oder Kontinuität?,Russian (De-)Information Policy: Breach or Continuity?
1152005456,Schwierigkeitserzeugende Aufgabenmerkmale bei Multiple-Choice-Aufgaben zur Experimentierkompetenz im Biologieunterricht: Eine Replikationsstudie,Difficulty-Inducing Features of Multiple-Choice Questions for Experimental Competence in Biology Lessons: A Replication Study
1152058762,Der @Fall „Ostdeutschland“ „Einheitsfiktion“ als Herausforderung für die Integration am Fallbeispiel der Ost-West-Differenz,"The case of ""Ostdeutschland"" ""Unification narrative"" as a challenge for integration at the example of the East-West difference"
1152077627,"""No hay banda!"" gegenständliches Erzählen bei Kleist und David Lynch","""No band!"" - Counterfactual storytelling in Kleist and David Lynch"
1152078283,Neue Strategien zur Vernetzung von Hochpolymeren,New Strategies for the Networking of High Polymers
1152081535,"""Wer gestorben ist, der ist gerechtfertigt."" zur Trauerspielsprache bei Gryphius","""Who has died has been justified."" in Trauerspiel language by Gryphius"
1152131087,Die @Rolle der emotionalen Kompetenz von Coaches im Coachingprozess,The role of emotional competence in the coaching process
1152138405,Steuerliche Forschungsförderung ist ein stumpfes Schwert,Taxation research promotion is a blunt sword
1152139436,SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels Begleitinstrumente,SOEP 2012 - Survey Instruments 2012 (Wave 29) of the Socio-Economic Panel (SEP) Supplementary Instruments
1152140191,Methodenbericht zum IAB-SOEP-Migrationssample 2013,Method Report for IAB-SOEP Migrationsample 2013
1152176897,"Wer die Netze hat, hat die Macht",He who has the networks has the power
1152178431,SOEP-RS FiD 2013 - Erhebungsinstrumente 2013 von 'Familien in Deutschland' Personenfragebogen Kurzfassung (Lücke),SOEP-RS FiD 2013 - Interview Instruments 2013 from 'Families in Germany' Person Questionnaire Abridged (Gap)
1152178997,Multi-Itemskalen im SOEP Jugendfragebogen,Multi-item scales in the SOEP Youth Questionnaire
1152179756,"""Staatliche Umverteilung reduziert Ungleichheit der Haushaltseinkommen"" Sechs Fragen an Stefan Bach","""State redistribution reduces income inequality among households"" Six Questions for Stefan Bach"
1152179950,Die @Langzeiteffekte der Sportförderung Auswirkungen des Leistungssports auf den beruflichen Erfolg,The long-term effects of sports promotion on professional success
1152188569,„Der Smart ist prädestiniert als Robotaxi“,"""The Smart is predestined as a robotaxi"""
1152210823,Kunstvereine als Vermittlungsinstanzen der Moderne in der Zeit der Weimarer Republik,Art associations as mediating institutions of Modernism in the Weimar Republic
1152211005,Birgitta von Schweden - eine Heilige in der Krise des späten Mittelalters. Mit einem Verzeichnis Maihinger Handschriften und Drucke der Universitätsbibliothek Augsburg,Birgitta von Schweden - a saint in the crisis of late medieval times. A catalog of Maihinger manuscripts and prints from the university library of Augsburg
1152265377,Strafvollstreckung,Execution of punishment
1152267205,Auf der Suche nach Energiearmut Eine Potentialanalyse des Low-Income-High-Costs Indikators für Deutschland,Energiearmut: A Potential Analysis of the Low-Income-High-Costs Indicator for Germany
1152287087,"„(Gegen-)Bilder“ – Definitorische Annäherungen, wortgeschichtliche Reflexionen, mediale Anwendungsfelder und Diversität der Gegenbilder-Konzepte","“(Counter-)Images” – Definitional Approaches, Etymological Reflections, Media Applications and Diversity of Counter-Image Concepts"
1152303481,Wirtschaftswissenschaften: zu wenig Pluralität der Methoden und Forschungsrichtungen?,Economics: too little plurality of methods and research directions?
1152322559,„...per farne conoscere il merito“. Händels Judas Maccabaeus in der Santini-Sammlung (Münster),...to know his merit. Handel's Judas Maccabaeus in the Santini Collection (Munster)
1152436937,Mitgliederpartizipation Eine Gefahr für die Demokratie?,Participation by members: A threat to democracy?
1152437615,Lichtinduzierte magnetische Defekte in ultradünnen Filmen,Light-induced magnetic defects in ultra-thin films
1152444166,Aktive Thermografie für die automatisierte Prüfung von Verbundbauteilen,Active thermography for automated inspection of composite parts
1152913794,"Agon, Elite und Egalität Zu einem Strukturproblem höfischer Selbstkonzepte im Medium des Artusromans","Agon, Elite, and Equality: A Structural Problem of Courtyard Self-Concepts in the Medium of the Arthurian Romance"
1152944762,Politische Räume des Früh- und Hochmittelalters am Oberrhein - Überlegungen zu Landesgeschichte und spatial turn,Political Spaces of the Early and High Middle Ages in the Upper Rhine - Reflections on Regional History and Spatial Turn
1153005972,Medien und Medienkommunikation,Media and Media Communication
